Amygdala excitatory;Astrocyte;Bergmann glia;Cerebellar inhibitory;CGE interneuron;Choroid plexus;Committed oligodendrocyte precursor;Deep-layer corticothalamic and 6b;Deep-layer intratelencephalic;Deep-layer near-projecting;Eccentric medium spiny neuron;Ependymal;Fibroblast;Hippocampal CA1-3;Hippocampal CA4;Hippocampal dentate gyrus;LAMP5-LHX6 and Chandelier;Lower rhombic lip;Mammillary body;Medium spiny neuron;MGE interneuron;Microglia;Midbrain-derived inhibitory;Miscellaneous;Oligodendrocyte;Oligodendrocyte precursor;Splatter;Thalamic excitatory;Upper rhombic lip;Upper-layer intratelencephalic;Vascular
-4.332854e-02; 3.825284e-02; 3.046118e-02; 1.724678e-03;-7.273137e-02; 1.745782e-01;-3.412424e-02; 3.520743e-02;-2.929200e-02; 4.039122e-02;-5.675258e-02; 1.098498e-01; 9.809218e-02;-3.869093e-02;-8.674681e-02;-4.758818e-02;-4.524728e-02;-5.923989e-02;-1.426883e-02; 6.433772e-03;-1.418341e-01; 1.127609e-01; 4.669418e-02;-3.258512e-02;-4.896981e-02; 5.812345e-02; 1.096582e-02;-1.224133e-03;-4.280783e-02;-1.424771e-02; 1.551033e-01
-4.471113e-02; 1.369211e-01; 4.131487e-02;-1.344732e-01;-1.005806e-01; 1.255265e-02;-3.155111e-02; 4.191398e-02; 4.086876e-02;-4.561090e-02;-4.196871e-02; 1.456444e-03;-8.454926e-02;-3.027728e-02;-1.213655e-02;-5.402750e-02;-1.094618e-01;-1.851470e-02;-1.159218e-01; 3.283455e-02;-1.152553e-02; 3.841426e-02;-1.166604e-01;-5.266010e-03;-4.843271e-02;-2.264862e-02;-4.495015e-02;-5.500757e-03;-1.314795e-01;-3.046151e-02;-1.010901e-01
-8.288258e-03;-6.391603e-02;-4.695760e-02; 3.694253e-02;-2.796980e-02; 5.884483e-02; 2.179476e-02; 4.300897e-02;-7.360742e-03;-2.591169e-03; 4.037634e-02; 2.956086e-02;-8.339029e-02; 3.247720e-02; 5.609781e-02; 3.512489e-02;-2.883793e-03; 1.292905e-02;-1.410640e-02;-2.703176e-03; 1.177437e-02;-3.135943e-02; 8.434374e-02;-6.194663e-03; 1.039579e-02;-5.818478e-02;-9.552010e-03; 2.870495e-02;-8.451592e-03;-3.195097e-03;-2.822745e-03
 1.238477e-02;-2.357176e-02;-4.455466e-02;-2.209365e-02; 7.474475e-02;-7.036071e-02;-5.403143e-02; 7.157920e-03; 2.255431e-03;-3.462874e-02;-2.097201e-02;-8.725810e-02;-1.061758e-01; 4.846868e-02; 9.516593e-02; 2.221508e-02;-2.332353e-02;-1.151666e-01; 1.649266e-04;-2.393464e-02; 5.246391e-02;-7.311386e-02;-6.761955e-02; 1.052475e-02;-1.016948e-01;-1.398569e-01;-3.292282e-02;-6.902628e-02;-6.077070e-03; 1.568143e-02;-6.685875e-02
-1.288148e-02;-4.328818e-03;-2.231207e-02; 3.472854e-02;-6.948983e-02; 1.432234e-02;-7.872864e-02; 3.690400e-02; 1.451019e-03; 8.535260e-02;-2.136656e-02;-6.667559e-02;-1.262730e-02;-4.948822e-02;-1.151960e-01;-5.295705e-02; 3.178735e-02; 2.168835e-01;-1.390977e-02; 1.313789e-01; 7.512564e-03;-5.409256e-02;-1.486242e-02; 2.343479e-02;-7.111393e-02;-1.170854e-01; 6.594205e-02; 3.409614e-02; 7.106049e-02;-6.515713e-03; 8.947101e-03
-8.494116e-02;-2.821525e-02;-7.064661e-03;-3.076105e-02; 1.343581e-02;-7.193748e-02; 6.038048e-02;-1.180502e-01;-9.071216e-02;-7.110592e-02;-6.738137e-02;-4.899265e-03; 2.665842e-02;-1.327560e-01;-1.139910e-01;-1.171741e-01; 4.834453e-02;-6.608824e-02; 1.230374e-02;-1.808021e-02;-8.082486e-02; 4.090995e-02; 1.270425e-03;-4.418263e-02; 1.314932e-01; 1.424063e-03;-6.010762e-02;-4.200070e-02;-4.457581e-02;-5.591766e-02;-5.785516e-03
-2.900127e-02;-6.967898e-02;-9.149059e-02; 2.500677e-02;-2.547502e-02; 1.357801e-01; 5.622390e-02;-4.240492e-04; 2.733249e-02; 3.270705e-02; 8.730980e-02;-6.024274e-02;-2.823389e-02;-1.299803e-02; 2.653602e-02;-6.520158e-02; 6.659404e-02; 5.708134e-02; 5.425051e-02; 5.906127e-02; 2.185646e-02;-2.528067e-02; 6.601017e-02; 3.439519e-02; 1.204736e-01;-2.653319e-02; 6.761791e-02; 2.046203e-02; 2.412468e-03;-8.433273e-03; 3.126368e-04
-2.872678e-03; 8.856130e-03; 1.320139e-02;-2.883355e-02; 2.294736e-02; 5.443743e-02;-8.149406e-03;-5.910700e-02;-4.475035e-02;-5.147681e-02; 3.577076e-02; 3.207945e-02; 5.189942e-02; 1.843951e-02; 4.759145e-03; 4.314312e-02;-5.588742e-02;-2.069168e-02;-5.351245e-02; 5.978348e-02;-7.351455e-03; 2.061164e-02;-9.796032e-02;-2.637636e-02; 5.681704e-02;-5.065847e-02;-5.356211e-02; 4.688532e-02;-2.320718e-02;-1.721578e-02; 8.616400e-02
-1.599674e-02; 9.330577e-03;-2.939163e-04; 1.159799e-02; 1.335117e-02;-3.060250e-02; 2.470134e-02;-1.863461e-02;-4.439160e-02; 6.009583e-02; 1.109209e-01;-6.728755e-02;-3.409956e-02;-2.404415e-02; 7.788150e-02;-5.320656e-03; 3.934470e-02;-5.509863e-02; 3.348093e-02;-1.972718e-02; 8.233041e-02;-6.933917e-02; 3.309629e-02; 2.364513e-02; 4.533600e-02;-4.267191e-02; 3.703901e-03; 4.050257e-02; 1.063138e-02; 4.177907e-03;-9.375352e-03
-5.465176e-02; 1.359052e-01; 1.746972e-01; 4.866096e-02; 1.518902e-01;-1.570973e-01; 3.652767e-02;-2.788319e-02;-8.733924e-02;-1.700307e-02; 6.939747e-02; 4.225776e-02;-5.563341e-02; 4.651850e-03; 4.978801e-02; 8.103360e-02; 6.456822e-02; 9.752662e-03; 1.980436e-02; 1.629186e-01; 5.391124e-02; 9.259601e-03; 1.838918e-01; 5.943761e-03; 1.747552e-02; 1.589264e-01; 1.147647e-01; 1.903537e-02; 6.661353e-02;-5.441791e-02; 5.524267e-03
 5.221840e-02;-7.066280e-02;-3.943929e-02;-2.824510e-02;-1.119250e-02;-1.072894e-02; 1.597606e-02; 9.214470e-02; 1.036387e-01;-6.945722e-03; 4.050908e-03; 1.659373e-02; 2.756850e-02; 1.208085e-01; 9.960026e-02; 8.047093e-02;-4.208928e-02;-3.502384e-02;-4.235905e-02;-6.585808e-03; 2.388476e-02;-6.322836e-02;-6.052894e-02; 2.437268e-02;-1.941558e-02;-1.205069e-02; 2.028136e-03;-5.106385e-02; 9.223249e-02; 7.593128e-02; 2.746812e-02
 4.816751e-02; 3.696301e-02;-9.494511e-02;-2.195563e-02;-3.203738e-02;-4.353562e-02;-6.159237e-02;-1.121331e-02;-2.300626e-02;-6.173619e-02; 3.872402e-02; 6.999339e-02;-8.607035e-03; 3.922102e-02; 1.549273e-02; 1.249109e-01;-5.856400e-02; 1.316428e-04;-7.566779e-02;-7.297285e-02; 1.558875e-02;-6.116244e-02;-2.499809e-02; 1.436889e-02;-7.053594e-02; 1.965669e-02;-1.276365e-03;-3.342874e-02;-1.521353e-02; 1.716244e-02;-5.211127e-02
-1.304768e-02; 3.644469e-02;-2.472498e-02; 3.346374e-02; 7.616789e-02; 2.755923e-01; 4.546769e-02;-2.153365e-02;-2.991022e-02; 2.539799e-02;-3.297238e-02; 2.116640e-01; 5.797835e-02; 7.975101e-03; 1.344785e-02;-3.704218e-02; 4.186325e-02;-9.075074e-03; 2.258721e-02; 5.112072e-02;-4.000746e-02; 6.350622e-02; 4.726859e-02;-3.518465e-02;-2.191546e-02; 9.491819e-03; 4.569780e-02; 5.447433e-02;-2.581991e-03;-3.126637e-02; 1.308521e-01
-1.106882e-02;-3.329341e-03;-2.197076e-02;-9.735770e-03;-6.319066e-04;-2.544508e-02;-1.551412e-02; 1.164744e-02;-4.011036e-02; 7.932225e-02; 3.629884e-02;-2.191276e-02; 1.888826e-02; 2.641686e-02;-1.040840e-02;-1.090866e-04;-6.609093e-02;-1.402008e-02; 2.531246e-03;-3.086551e-02;-4.769923e-02; 1.727487e-02; 3.269025e-02; 2.680041e-02; 2.131251e-03;-6.436537e-03; 6.999925e-03;-1.088705e-01; 1.241383e-02; 4.363141e-02;-6.467284e-03
-2.201854e-02; 1.539758e-01; 1.853370e-01; 5.997093e-02; 3.248540e-02; 1.373370e-01; 3.588917e-02;-6.048476e-02;-1.118680e-01;-4.902264e-03; 3.244409e-02; 6.301688e-02; 4.784903e-02;-7.013017e-02;-4.833403e-02; 1.247359e-02; 8.459669e-02;-3.942913e-03; 2.125293e-02;-8.587177e-03;-1.949890e-02; 4.281767e-02;-5.849493e-02;-1.763466e-02; 9.242714e-02; 9.906077e-02; 6.557640e-03; 8.534542e-02; 7.480024e-02;-3.857646e-02; 6.784860e-02
-1.071558e-02;-4.515646e-02; 2.806651e-03;-3.069601e-02;-2.199907e-02; 1.527930e-01; 2.976878e-02; 2.261836e-02;-1.475491e-02;-3.614215e-02;-4.427405e-02;-8.946921e-02;-3.403660e-03;-4.825045e-02;-2.523794e-02;-5.897840e-02; 2.976431e-02;-1.887970e-02;-3.410727e-02;-4.517357e-02;-6.013533e-02; 4.170527e-02; 4.001856e-02;-2.725532e-02; 4.843426e-02; 1.902330e-03;-4.796115e-02; 1.119067e-01;-4.869120e-02;-1.630798e-02; 5.991974e-02
 7.668610e-02;-3.330292e-02; 1.801856e-02; 7.043641e-02; 5.558167e-02;-1.268476e-01;-4.681992e-02; 1.453178e-01; 1.359345e-01; 3.648625e-02; 9.065017e-02;-5.659810e-02;-9.395599e-02; 1.359356e-01; 8.555284e-02; 1.712824e-02; 5.448304e-02;-4.665353e-02; 4.009850e-02;-5.478728e-02; 1.010216e-01; 1.090501e-02;-1.918208e-02; 8.721646e-02;-6.153561e-02;-8.003749e-02; 6.328937e-02; 4.932510e-02; 1.201400e-01; 1.691012e-01;-3.671710e-02
 1.406819e-02; 4.216899e-03; 6.564230e-03;-1.512901e-02; 9.806612e-02; 1.184922e-01;-1.295825e-02; 9.205325e-03;-2.447960e-02;-4.411758e-02;-5.983798e-02;-7.765246e-02; 3.719805e-02;-2.154922e-02; 1.250998e-03;-6.416881e-02;-1.172828e-02;-1.005595e-03;-2.320884e-02; 1.284946e-02;-5.272766e-02;-7.811070e-02; 1.460875e-02; 1.420830e-02; 4.851281e-02; 7.514400e-02; 4.450773e-02; 5.931346e-02; 1.979634e-02;-2.012252e-02;-3.514886e-03
 5.501275e-02;-6.928975e-02;-7.350860e-02;-9.121322e-03;-2.275963e-02;-3.243443e-02;-6.198679e-02; 1.010960e-02; 4.294419e-02; 5.904506e-02; 1.535798e-02;-5.264297e-02;-2.421737e-02;-2.109428e-02;-8.093019e-02; 4.525764e-03; 1.882501e-02;-3.133623e-02; 2.092239e-02;-4.327507e-02; 5.853121e-02; 2.176255e-02;-1.174407e-01; 7.524233e-04;-1.148571e-01; 4.172977e-02; 5.046222e-03;-4.567845e-02;-2.841096e-02; 2.653326e-02;-1.959012e-02
-6.771973e-02; 3.850395e-02; 3.935167e-02;-5.299815e-02;-2.477594e-02;-6.724603e-02;-5.523670e-03;-6.978535e-04; 2.141449e-02;-4.564501e-02;-5.938937e-02;-7.224550e-03; 2.300485e-02;-3.364611e-02;-6.095575e-02; 1.498261e-02; 7.039286e-03;-4.731689e-02;-6.479708e-02; 1.666011e-02;-1.220006e-02; 1.137251e-02;-2.567285e-02;-3.655522e-02; 4.314665e-02;-3.821069e-02; 5.902561e-03; 8.313380e-02; 2.710527e-02;-4.259694e-03; 2.083624e-02
-1.852974e-03;-5.260830e-03;-6.812919e-02;-3.581953e-03;-1.432531e-02;-3.902770e-02;-3.500617e-02;-2.180104e-02;-6.913699e-03; 3.565740e-02; 3.203845e-02; 3.497475e-02;-4.281809e-02;-9.546002e-03;-5.452337e-02; 5.952291e-02;-2.225319e-02; 3.707477e-03; 3.014945e-03;-4.894213e-02;-2.442305e-02; 5.118891e-02;-9.430762e-02;-1.657421e-02;-3.385971e-02;-1.110112e-02;-1.280122e-03;-5.430586e-03;-6.986934e-02;-5.165551e-02; 4.837687e-02
 2.346754e-02; 7.825321e-02; 1.242288e-01;-4.733571e-02;-7.763076e-02;-5.385005e-02; 1.233297e-02; 3.001407e-02; 2.966294e-02;-1.650139e-01;-3.952839e-02; 3.439028e-02; 3.733438e-02;-2.296093e-02;-6.244521e-02;-9.491259e-03;-6.720970e-03;-3.686915e-03; 2.559033e-02; 6.300986e-02; 3.481856e-02; 8.399959e-02;-2.019370e-02;-2.108227e-03; 2.818052e-02; 1.518559e-01; 3.732646e-02;-7.102741e-02;-1.160859e-01;-2.821060e-02;-3.040033e-02
 4.729774e-02; 5.537545e-02; 3.745912e-02; 3.521285e-02; 5.898679e-02;-2.669784e-02; 3.540101e-02; 6.139427e-02; 7.419111e-02; 5.662440e-02; 7.076731e-02; 7.314843e-03; 1.252595e-02; 7.318551e-02; 8.120068e-02; 6.931110e-02; 2.645535e-02; 1.081563e-01; 6.825793e-02; 1.052478e-01; 2.241990e-02; 7.126312e-02;-2.421887e-02; 6.526404e-02; 4.559455e-02; 1.065503e-01; 4.483389e-02; 6.898782e-02; 5.610420e-03; 3.949119e-02;-6.689416e-02
 1.034311e-01;-1.856816e-02;-1.937593e-02; 9.143804e-02;-1.158404e-02;-1.520432e-01; 1.823371e-02; 1.279780e-01; 1.728670e-01; 6.126754e-02; 1.678667e-01;-7.239503e-02; 1.175224e-02; 9.915316e-02; 1.121647e-01; 1.120920e-01; 6.169049e-02; 1.790302e-01; 4.848551e-02; 1.054331e-01; 9.549562e-02;-7.645003e-02; 1.723857e-01; 1.222556e-01;-1.038853e-01;-2.508253e-02; 8.610285e-02; 9.475487e-02; 9.249458e-02; 1.113005e-01;-4.009616e-02
 2.472439e-02; 1.398601e-02;-4.180779e-02; 4.745738e-02;-6.392143e-02;-1.328812e-02;-2.913522e-02;-4.172610e-03;-5.735180e-02; 4.843098e-02;-2.018751e-02; 6.353404e-03; 3.937527e-02;-2.409342e-02;-1.284124e-02; 3.002918e-02; 1.233914e-02;-7.462618e-02;-4.077184e-02;-1.080227e-01; 2.321445e-02;-3.804730e-02;-7.187462e-02;-4.742566e-02;-1.829806e-02;-5.298193e-02;-1.044516e-02;-7.886995e-03; 1.266411e-02;-3.677091e-02;-4.051528e-02
-7.708443e-02; 4.775862e-02; 9.120021e-02;-1.256003e-02;-2.676821e-02;-1.349963e-02; 1.969095e-02;-1.089670e-02;-2.922517e-02;-2.579671e-02;-5.511900e-02; 2.094444e-03; 4.363999e-02;-3.189593e-02;-8.316653e-02;-7.884919e-02;-3.198047e-02;-3.785656e-02;-4.161550e-03; 1.110796e-04;-1.281538e-01;-1.120193e-02;-3.730811e-02;-2.512918e-02; 5.610491e-02; 2.137314e-02;-1.915494e-02; 7.011985e-02; 5.832620e-02;-1.841336e-02; 3.608308e-02
 1.839818e-02; 5.297790e-02; 3.144355e-02;-6.745656e-02;-4.511232e-02;-1.279423e-01;-8.484308e-03; 2.811168e-02; 3.598370e-02; 6.018632e-05;-6.279462e-02;-3.074914e-02;-9.930460e-03;-4.667173e-02; 5.023517e-03; 6.140050e-02;-7.225480e-02;-6.820499e-02;-2.585963e-02;-6.381930e-02;-1.082778e-01;-4.406188e-02;-2.748732e-02;-4.126931e-02; 1.582885e-02;-3.150960e-02;-5.811191e-02;-3.256971e-02;-5.778250e-03; 3.043516e-02; 1.140450e-02
 3.983686e-02; 1.509704e-02; 6.495417e-02;-1.784164e-02; 2.202726e-02; 1.448898e-01;-6.306901e-03; 1.033015e-01; 1.673825e-02; 5.128318e-02; 5.532782e-02; 3.316303e-02; 7.798075e-03; 3.954915e-02; 4.592554e-02;-1.280487e-02;-1.460263e-02;-2.875186e-02;-3.817455e-02;-5.550316e-02; 2.363236e-02;-2.580274e-02;-3.648164e-02; 1.173017e-02;-5.827411e-02; 1.502350e-01;-3.202415e-02;-5.272658e-03; 9.178679e-04; 1.716521e-02;-2.660483e-02
-5.036352e-02; 2.989828e-02; 2.066339e-02;-7.945892e-02;-2.186865e-02; 7.816135e-02;-1.601926e-02;-4.084176e-02;-6.187711e-02;-8.298561e-02;-9.761457e-02; 2.563308e-02;-8.107802e-02;-7.117435e-03;-3.670909e-02;-7.844708e-02;-2.493827e-02;-1.117251e-01; 1.320183e-03;-4.929913e-02;-7.033188e-02;-1.031489e-01;-6.679037e-02;-7.750934e-02;-3.376866e-02;-1.425555e-01;-6.533333e-02;-5.771157e-02;-1.457744e-01;-4.390891e-02;-6.193936e-02
-7.245431e-03;-8.220186e-02;-8.948784e-02;-9.324577e-02;-6.679261e-02;-3.916699e-02; 1.288219e-02; 4.278665e-02; 2.095557e-02;-1.240590e-03;-4.623387e-03;-8.465878e-02;-5.959387e-02;-1.753234e-02;-5.410039e-02; 4.866696e-02;-7.434851e-02;-1.244613e-02;-3.406728e-02;-7.083570e-02; 5.854038e-02;-6.138576e-02; 2.034554e-03;-3.966940e-03; 5.539898e-02;-1.155304e-01;-4.999974e-02;-6.964239e-02;-4.361636e-02; 1.054041e-01;-4.521340e-02
-4.742989e-02;-8.509463e-02;-2.890270e-02; 1.164026e-02;-4.647106e-02;-1.322700e-01;-8.969938e-03; 2.817010e-02;-4.160246e-02; 9.149010e-02;-1.851052e-02; 2.686756e-02;-6.479206e-02; 1.035444e-01; 5.674948e-02; 6.817459e-02;-1.570096e-02;-1.748564e-01; 1.661865e-02;-3.687081e-03; 5.940152e-02;-2.518878e-02;-6.904238e-02; 2.337170e-02;-2.130817e-02;-9.239186e-03; 2.449827e-02;-8.319631e-02;-3.979617e-02; 7.647381e-04;-5.253684e-02
 5.799717e-03;-2.192429e-02;-5.666364e-02;-7.636473e-02; 4.476400e-02; 8.861585e-02; 1.128763e-02;-5.866263e-03;-2.389953e-03; 2.225714e-02;-1.064298e-03; 5.297843e-02;-7.110497e-02; 6.227739e-02; 1.692775e-01;-6.108875e-02;-3.760038e-02;-5.078555e-02;-1.188421e-02; 1.457832e-02; 6.171809e-03;-5.447669e-02;-2.745936e-02; 1.460958e-03;-4.160022e-02;-1.052053e-02; 1.439088e-03; 7.734252e-02; 1.159490e-01;-4.011709e-02; 3.467392e-02
-3.508645e-02;-5.613179e-02; 6.009163e-02;-2.358479e-02; 1.159911e-01;-2.105134e-01; 1.625321e-02; 2.472387e-02;-4.704695e-02; 3.907524e-02;-5.906555e-02;-1.223695e-01; 1.396096e-02; 1.047947e-01;-1.788433e-02; 2.198315e-02;-2.056293e-02; 1.268011e-01;-4.337101e-02; 1.566804e-02;-1.725427e-02; 7.662897e-02;-1.586189e-02;-2.595521e-03;-2.383845e-02; 6.402159e-02; 1.964922e-02; 6.384710e-02;-2.317106e-02; 2.604174e-02; 9.025092e-03
-9.607740e-03;-2.565003e-02;-6.865871e-02; 1.427532e-02;-5.231221e-02;-2.193947e-02; 2.269857e-03;-7.065664e-03;-1.445441e-02;-1.160807e-02;-1.649652e-02; 4.723302e-04;-9.607377e-02;-2.107948e-02;-1.164279e-02;-5.761270e-02; 4.774329e-03;-3.399066e-02; 1.813930e-02;-1.627111e-02;-4.733458e-02;-3.863928e-02;-1.012487e-01;-2.607462e-02;-2.223997e-02;-6.642490e-02;-5.906832e-03;-1.102647e-02;-1.042954e-02;-6.862445e-02;-5.940998e-02
 6.036067e-03; 4.419096e-04; 1.507193e-02; 1.021116e-01;-1.804907e-02;-1.180985e-01;-2.207291e-02;-4.213409e-03;-4.477070e-02; 3.603184e-02; 5.127251e-02; 4.806695e-03;-3.113394e-02; 7.278046e-02; 8.495422e-02;-9.173498e-03; 1.675897e-02;-4.787660e-02;-3.119947e-02;-5.506371e-02; 2.021830e-02;-1.235729e-01; 3.139998e-04;-9.017470e-03;-1.485219e-02; 5.044143e-03; 9.646754e-03;-1.497140e-02;-8.141842e-02;-3.694701e-02;-3.171267e-02
 5.544993e-03; 3.126058e-02;-4.404437e-02; 9.482457e-03; 5.684952e-02;-1.721852e-02; 2.404557e-02; 4.985389e-02; 1.077327e-01; 3.350785e-02; 4.770791e-02;-8.696608e-02;-2.587344e-03;-4.700441e-02;-7.697497e-02;-8.177684e-02; 3.449640e-03; 4.366156e-02;-5.180296e-02; 3.423563e-02; 5.445088e-02; 1.006497e-01;-9.098069e-02; 1.571358e-02; 4.383363e-02;-3.242676e-02;-5.146709e-03; 1.358998e-03; 5.676017e-02; 3.886850e-02;-4.686953e-02
 3.618131e-02;-9.494349e-03; 4.578463e-02; 2.582035e-02; 1.531545e-01;-8.811779e-02;-9.197542e-03; 3.198706e-02; 5.135215e-02; 1.635834e-02; 4.187317e-02;-3.610433e-02;-5.410171e-02;-1.456176e-02;-4.192026e-02;-1.732615e-02; 2.414275e-02; 9.544533e-02; 1.959272e-02;-8.806991e-03; 5.067198e-03;-3.773112e-02; 7.889130e-02; 1.032162e-02;-9.073024e-02; 4.456735e-02; 4.309104e-02; 1.457225e-01; 5.933834e-02; 1.150007e-01;-2.314838e-02
-5.107303e-02;-3.316082e-02; 2.902364e-02;-5.865200e-02;-2.017944e-02; 6.440193e-02;-1.289612e-02;-5.720894e-02; 1.077851e-02;-5.679685e-02;-4.367454e-02;-2.598629e-02;-2.587471e-02;-1.799378e-02;-1.160138e-02;-7.975842e-02;-6.002064e-02;-3.321409e-02;-6.436034e-02; 1.900657e-02;-5.388278e-02;-1.543437e-02;-5.558302e-03;-2.486484e-02; 7.406449e-03;-9.668266e-03;-4.493740e-02;-1.385110e-02;-1.958816e-02;-1.434674e-02; 4.340645e-03
-6.291287e-02;-8.097412e-02;-8.713325e-02;-4.980672e-02;-8.859754e-03; 4.035188e-02;-1.103025e-01; 5.155912e-03;-4.770990e-02;-6.554348e-02;-3.996437e-02;-1.794165e-02;-4.145571e-02;-5.552416e-02;-2.078868e-02;-2.757792e-02;-1.912272e-02; 5.383757e-03;-6.223447e-03;-1.947213e-02;-1.873017e-02;-2.109408e-02; 1.309987e-02;-3.702485e-02;-6.320922e-02;-7.893306e-02;-4.531241e-03; 2.387096e-02;-6.250090e-04;-6.002071e-02;-3.636941e-02
-5.831267e-03;-1.290761e-02; 3.784977e-02;-4.419247e-02;-2.930881e-03; 7.632959e-02; 4.057689e-02;-9.047756e-02;-2.163211e-02;-7.163584e-02; 8.257977e-04;-3.749785e-02; 1.755000e-01; 3.393830e-03; 8.089311e-03;-6.817981e-04;-3.187434e-02;-1.023818e-01;-5.930165e-02;-8.810926e-03;-5.709177e-02; 6.548780e-02; 5.517624e-02;-1.648420e-02;-7.643586e-04; 6.402104e-02;-3.541379e-02;-1.261715e-02; 1.260699e-03; 5.916779e-03; 2.809829e-02
 7.936137e-03; 5.291451e-02; 1.052259e-01; 4.231979e-02; 1.095732e-01;-1.000253e-01;-2.046117e-02;-1.497208e-02; 1.379191e-02;-5.561284e-02; 5.675628e-03; 1.033131e-01; 4.428250e-02;-5.114238e-02;-4.666269e-02; 1.174609e-02; 7.506699e-02; 1.386845e-02; 7.965720e-02;-8.480492e-02; 1.670585e-02;-5.971259e-02; 8.235864e-02; 1.700212e-02;-1.161775e-02;-2.380854e-02; 3.614563e-02;-3.932588e-02; 2.752087e-02; 8.185459e-04; 3.904484e-02
-7.018628e-02;-5.862192e-02;-5.111746e-02;-4.238047e-02;-1.799213e-02; 1.601452e-03; 6.977343e-02;-5.683108e-02;-6.925405e-02;-6.115963e-02;-5.985930e-02; 1.337279e-01;-3.577681e-02;-8.317749e-02;-2.333458e-03;-1.659203e-02;-5.927710e-02;-2.141537e-02;-2.623675e-03;-7.422564e-03;-4.051283e-02;-1.371589e-02;-9.955469e-02;-1.090765e-01; 1.092167e-01; 2.107795e-02;-2.911875e-02;-4.786292e-02;-2.316567e-02;-5.457459e-02; 9.879606e-04
 2.637850e-03;-9.313776e-02;-9.279412e-02;-6.893713e-02;-2.403122e-02;-1.085208e-02;-4.260606e-02; 4.008173e-02; 3.590852e-02; 2.692989e-02; 1.212201e-02; 2.957427e-04;-1.001342e-01;-1.624579e-03;-1.577878e-02;-6.767509e-02;-4.089269e-02;-1.270101e-01; 5.715152e-03;-3.731203e-02; 2.974355e-02; 2.946594e-02;-7.967744e-02;-1.664939e-02;-4.071966e-02;-7.364559e-03;-5.600814e-02;-2.285045e-02;-5.208632e-02; 1.261546e-02;-1.201741e-01
 4.333571e-02;-1.204789e-02;-6.901378e-02; 2.218730e-02;-1.442720e-02;-5.870392e-02;-4.226679e-02; 5.308960e-02; 4.386100e-02; 4.215674e-02;-2.666181e-03; 1.340051e-02; 2.529311e-02; 2.735742e-02; 2.190928e-02; 4.545298e-02; 3.784563e-02;-1.365800e-02; 4.919633e-02; 3.403508e-02; 5.938209e-02; 1.309322e-04; 1.055967e-01; 5.295947e-02;-1.077738e-01;-4.340002e-02;-5.279990e-03; 5.099293e-02;-4.051213e-02; 5.191807e-02;-5.146405e-02
 1.729667e-01; 2.275934e-02;-3.929511e-02; 2.946103e-02; 2.631561e-02;-6.568227e-02; 1.675181e-02; 1.737059e-01; 1.498117e-01; 1.330586e-01; 4.038679e-02;-4.283101e-02;-2.245746e-02; 1.175100e-01; 8.842892e-02; 2.549130e-01; 8.199812e-03;-1.260838e-02; 5.853823e-02;-2.847028e-02; 6.593247e-02; 3.302504e-03;-1.249046e-02; 7.344104e-02;-1.133476e-01; 3.463207e-02; 4.652435e-02; 9.993635e-02; 1.261718e-01; 1.772495e-01; 8.399933e-03
-5.330622e-02; 2.715770e-02; 1.102950e-03; 1.312221e-02; 1.813757e-02; 6.516624e-02; 3.500824e-02;-2.940838e-02;-3.883840e-02;-5.236516e-02; 6.199877e-02; 4.368742e-02; 2.349030e-02;-3.334461e-02;-5.127868e-02; 9.565418e-03; 3.898076e-02;-3.654103e-03;-3.435978e-02; 2.508865e-02; 7.324908e-02; 6.610527e-02; 2.039120e-02;-3.245992e-02; 5.495698e-02;-2.029579e-02;-2.011281e-02; 2.725599e-03;-2.165830e-02;-8.272513e-03; 3.953575e-02
 2.658444e-02;-7.681922e-02; 1.455556e-02;-1.494335e-03; 3.728450e-02; 1.114341e-01; 1.690910e-03;-1.944799e-02;-7.794426e-02;-2.866723e-02;-7.900590e-02; 2.679453e-02;-1.409332e-02;-1.536461e-02;-1.851424e-02;-5.725475e-02;-1.126047e-01;-4.427038e-02;-3.447103e-02; 3.148419e-02;-8.066832e-02;-3.019952e-02; 3.680668e-02; 1.976706e-02;-2.405824e-03;-2.512682e-02; 4.238650e-02; 2.042356e-02;-1.801947e-02; 2.936999e-02; 4.136952e-02
 7.925060e-02;-6.486672e-03;-4.567131e-03;-7.997755e-02; 1.512359e-02; 1.424292e-01;-1.358035e-02; 7.668686e-02; 4.866588e-02; 2.243768e-02;-9.639140e-03; 7.851046e-02;-3.142256e-02; 4.929177e-02; 1.864474e-02; 3.715274e-02;-5.079695e-02; 3.373725e-02;-4.503582e-02; 1.197156e-01; 1.532454e-04; 1.525443e-01;-5.291017e-02; 3.320093e-02;-3.504991e-02;-6.429562e-02; 2.967915e-02;-1.847667e-02; 1.759993e-02; 6.420207e-02; 5.883932e-02
-1.102837e-02;-9.968326e-02;-3.259140e-02;-4.181763e-03; 6.000320e-03;-9.678110e-04; 1.140983e-02; 5.439110e-03; 1.024221e-02; 9.787495e-03;-2.585272e-02; 5.590435e-03;-9.604902e-02;-1.662357e-02;-1.615757e-02;-2.208500e-02;-8.117732e-02;-1.388532e-02; 8.335964e-03; 2.530645e-02; 4.474909e-02;-1.465167e-02; 5.797547e-02;-2.673012e-02; 4.382358e-02;-5.743512e-02;-1.860755e-02;-8.833642e-02;-1.371680e-02;-4.960293e-02;-6.728711e-02
