"hgnc_symbol"	"h_entrez_id"	"mgi_symbol"	"mgi_accession_id"	"ensembl_gene_id"
"OR9G1"	390174	"Or9g19"	"MGI:3030847"	"ENSG00000261958"
"OR9G1"	390174	"Or9g19"	"MGI:3030847"	"ENSG00000174914"
"OR9G1"	390174	"Or9g20"	"MGI:3030850"	"ENSG00000261958"
"OR9G1"	390174	"Or9g20"	"MGI:3030850"	"ENSG00000174914"
"OR9G1"	390174	"Or9g8"	"MGI:3030848"	"ENSG00000261958"
"OR9G1"	390174	"Or9g8"	"MGI:3030848"	"ENSG00000174914"
"OR9G4"	283189	"Or9g4"	"MGI:3030840"	"ENSG00000262647"
"OR9G4"	283189	"Or9g4"	"MGI:3030840"	"ENSG00000172457"
"OR9G4"	283189	"Or9g4b"	"MGI:3030849"	"ENSG00000262647"
"OR9G4"	283189	"Or9g4b"	"MGI:3030849"	"ENSG00000172457"
"OR9G9"	504191	"Or9g19"	"MGI:3030847"	"ENSG00000262191"
"OR9G9"	504191	"Or9g20"	"MGI:3030850"	"ENSG00000262191"
"OR9G9"	504191	"Or9g8"	"MGI:3030848"	"ENSG00000262191"
"OR9I1"	219954	"Or9i1"	"MGI:3031336"	"ENSG00000172377"
"OR9I1"	219954	"Or9i14"	"MGI:3031333"	"ENSG00000172377"
"OR9I1"	219954	"Or9i1b"	"MGI:3031339"	"ENSG00000172377"
"OR9K2"	441639	"Or9k2"	"MGI:3030659"	"ENSG00000170605"
"OR9K2"	441639	"Or9k2b"	"MGI:3030660"	"ENSG00000170605"
"OR9Q1"	219956	"Or9q1"	"MGI:3031334"	"ENSG00000186509"
"OR9Q2"	219957	"Or9q2"	"MGI:3031331"	"ENSG00000186513"
"ORAI1"	84876	"Orai1"	"MGI:1925542"	"ENSG00000276045"
"ORAI2"	80228	"Orai2"	"MGI:2443195"	"ENSG00000160991"
"ORAI3"	93129	"Orai3"	"MGI:3039586"	"ENSG00000175938"
"ORC1"	4998	"Orc1"	"MGI:1328337"	"ENSG00000085840"
"ORC2"	4999	"Orc2"	"MGI:1328306"	"ENSG00000115942"
"ORC3"	23595	"Orc3"	"MGI:1354944"	"ENSG00000135336"
"ORC4"	5000	"Orc4"	"MGI:1347043"	"ENSG00000115947"
"ORC5"	5001	"Orc5"	"MGI:1347044"	"ENSG00000164815"
"ORC6"	23594	"Orc6"	"MGI:1929285"	"ENSG00000091651"
"ORM1"	5004	"Orm1"	"MGI:97443"	"ENSG00000229314"
"ORM1"	5004	"Orm2"	"MGI:97444"	"ENSG00000229314"
"ORM1"	5004	"Orm3"	"MGI:97445"	"ENSG00000229314"
"ORM2"	5005	"Orm1"	"MGI:97443"	"ENSG00000228278"
"ORM2"	5005	"Orm2"	"MGI:97444"	"ENSG00000228278"
"ORM2"	5005	"Orm3"	"MGI:97445"	"ENSG00000228278"
"ORMDL1"	94101	"Ormdl1"	"MGI:2181669"	"ENSG00000128699"
"ORMDL2"	29095	"Ormdl2"	"MGI:1914094"	"ENSG00000123353"
"ORMDL3"	94103	"Ormdl3"	"MGI:1913862"	"ENSG00000172057"
"OS9"	10956	"Os9"	"MGI:1924301"	"ENSG00000135506"
"OSBP"	5007	"Osbp"	"MGI:97447"	"ENSG00000110048"
"OSBP2"	23762	"Osbp2"	"MGI:1921559"	"ENSG00000184792"
"OSBPL10"	114884	"Osbpl10"	"MGI:1921736"	"ENSG00000144645"
"OSBPL11"	114885	"Osbpl11"	"MGI:2146553"	"ENSG00000144909"
"OSBPL1A"	114876	"Osbpl1a"	"MGI:1927551"	"ENSG00000141447"
"OSBPL2"	9885	"Osbpl2"	"MGI:2442832"	"ENSG00000130703"
"OSBPL3"	26031	"Osbpl3"	"MGI:1918970"	"ENSG00000070882"
"OSBPL5"	114879	"Osbpl5"	"MGI:1930265"	"ENSG00000021762"
"OSBPL6"	114880	"Osbpl6"	"MGI:2139014"	"ENSG00000079156"
"OSBPL7"	114881	"Osbpl7"	"MGI:1918490"	"ENSG00000006025"
"OSBPL8"	114882	"Osbpl8"	"MGI:2443807"	"ENSG00000091039"
"OSBPL9"	114883	"Osbpl9"	"MGI:1923784"	"ENSG00000117859"
"OSCAR"	126014	"Oscar"	"MGI:2179720"	"ENSG00000278533"
"OSCAR"	126014	"Oscar"	"MGI:2179720"	"ENSG00000275644"
"OSCAR"	126014	"Oscar"	"MGI:2179720"	"ENSG00000275551"
"OSCAR"	126014	"Oscar"	"MGI:2179720"	"ENSG00000274703"
"OSCAR"	126014	"Oscar"	"MGI:2179720"	"ENSG00000278378"
"OSCAR"	126014	"Oscar"	"MGI:2179720"	"ENSG00000276982"
"OSCAR"	126014	"Oscar"	"MGI:2179720"	"ENSG00000273511"
"OSCAR"	126014	"Oscar"	"MGI:2179720"	"ENSG00000277088"
"OSCAR"	126014	"Oscar"	"MGI:2179720"	"ENSG00000275736"
"OSCAR"	126014	"Oscar"	"MGI:2179720"	"ENSG00000170909"
"OSCP1"	127700	"Oscp1"	"MGI:1916308"	"ENSG00000116885"
"OSER1"	51526	"Oser1"	"MGI:1913930"	"ENSG00000132823"
"OSGEP"	55644	"Osgep"	"MGI:1913496"	"ENSG00000092094"
"OSGEPL1"	64172	"Osgepl1"	"MGI:1919335"	"ENSG00000128694"
"OSGIN1"	29948	"Osgin1"	"MGI:1919089"	"ENSG00000140961"
"OSGIN2"	734	"Osgin2"	"MGI:2384798"	"ENSG00000164823"
"OSM"	5008	"Osm"	"MGI:104749"	"ENSG00000099985"
"OSMR"	9180	"Osmr"	"MGI:1330819"	"ENSG00000145623"
"OSR1"	130497	"Osr1"	"MGI:1344424"	"ENSG00000143867"
"OSR2"	116039	"Osr2"	"MGI:1930813"	"ENSG00000164920"
"OST4"	100128731	"Ost4"	"MGI:1914945"	"ENSG00000228474"
"OSTC"	58505	"Ostc"	"MGI:1913607"	"ENSG00000198856"
"OSTF1"	26578	"Ostf1"	"MGI:700012"	"ENSG00000134996"
"OSTM1"	28962	"Ostm1"	"MGI:2655574"	"ENSG00000081087"
"OSTN"	344901	"Ostn"	"MGI:2677164"	"ENSG00000188729"
"OTC"	5009	"Otc"	"MGI:97448"	"ENSG00000036473"
"OTOA"	146183	"Otoa"	"MGI:2149209"	"ENSG00000155719"
"OTOF"	9381	"Otof"	"MGI:1891247"	"ENSG00000115155"
"OTOG"	340990	"Otog"	"MGI:1202064"	"ENSG00000188162"
"OTOGL"	283310	"Otogl"	"MGI:3647600"	"ENSG00000165899"
"OTOL1"	131149	"Otol1"	"MGI:2685260"	"ENSG00000182447"
"OTOP1"	133060	"Otop1"	"MGI:2388363"	"ENSG00000163982"
"OTOP2"	92736	"Otop2"	"MGI:2388365"	"ENSG00000183034"
"OTOP3"	347741	"Otop3"	"MGI:1916852"	"ENSG00000182938"
"OTOR"	56914	"Otor"	"MGI:1888678"	"ENSG00000125879"
"OTOS"	150677	"Otos"	"MGI:2672814"	"ENSG00000178602"
"OTP"	23440	"Otp"	"MGI:99835"	"ENSG00000171540"
"OTUB1"	55611	"Otub1"	"MGI:2147616"	"ENSG00000167770"
"OTUB2"	78990	"Otub2"	"MGI:1915399"	"ENSG00000277276"
"OTUB2"	78990	"Otub2"	"MGI:1915399"	"ENSG00000089723"
"OTUD1"	220213	"Otud1"	"MGI:1918448"	"ENSG00000165312"
"OTUD3"	23252	"Otud3"	"MGI:1920412"	"ENSG00000169914"
"OTUD4"	54726	"Otud4"	"MGI:1098801"	"ENSG00000164164"
"OTUD5"	55593	"Otud5"	"MGI:1859615"	"ENSG00000068308"
"OTUD6A"	139562	"Otud6a"	"MGI:3644685"	"ENSG00000189401"
"OTUD6B"	51633	"Otud6b"	"MGI:1919451"	"ENSG00000155100"
"OTUD7A"	161725	"Otud7a"	"MGI:2158505"	"ENSG00000169918"
"OTUD7B"	56957	"Otud7b"	"MGI:2654703"	"ENSG00000264522"
"OTULIN"	90268	"Otulin"	"MGI:3577015"	"ENSG00000154124"
"OTULINL"	54491	"Otulinl"	"MGI:2687281"	"ENSG00000145569"
"OTX1"	5013	"Otx1"	"MGI:97450"	"ENSG00000115507"
"OTX2"	5015	"Otx2"	"MGI:97451"	"ENSG00000165588"
"OTX2-AS1"	100309464	"Otx2os1"	"MGI:3583292"	"ENSG00000248550"
"OVCA2"	124641	"Ovca2"	"MGI:2179725"	"ENSG00000262664"
"OVCH2"	341277	"Ovch2"	"MGI:3045251"	"ENSG00000183378"
"OVGP1"	5016	"Ovgp1"	"MGI:106661"	"ENSG00000085465"
"OVOL1"	5017	"Ovol1"	"MGI:1330290"	"ENSG00000172818"
"OVOL2"	58495	"Ovol2"	"MGI:1338039"	"ENSG00000125850"
"OVOL3"	728361	"Ovol3"	"MGI:2388075"	"ENSG00000105261"
"OXA1L"	5018	"Oxa1l"	"MGI:1916339"	"ENSG00000155463"
"OXCT1"	5019	"Oxct1"	"MGI:1914291"	"ENSG00000083720"
"OXCT1-AS1"	100874002	"BC037032"	"MGI:3040924"	"ENSG00000248668"
"OXCT2"	64064	"Oxct2a"	"MGI:1891061"	"ENSG00000198754"
"OXCT2"	64064	"Oxct2b"	"MGI:2664115"	"ENSG00000198754"
"OXGR1"	27199	"Oxgr1"	"MGI:2685145"	"ENSG00000165621"
"OXLD1"	339229	"Oxld1"	"MGI:1913681"	"ENSG00000204237"
"OXNAD1"	92106	"Oxnad1"	"MGI:1916953"	"ENSG00000154814"
"OXR1"	55074	"Oxr1"	"MGI:2179326"	"ENSG00000164830"
"OXSM"	54995	"Oxsm"	"MGI:1918397"	"ENSG00000151093"
"OXSR1"	9943	"Oxsr1"	"MGI:1917378"	"ENSG00000172939"
"OXT"	5020	"Oxt"	"MGI:97453"	"ENSG00000101405"
"OXTR"	5021	"Oxtr"	"MGI:109147"	"ENSG00000180914"
"P2RX1"	5023	"P2rx1"	"MGI:1098235"	"ENSG00000108405"
"P2RX2"	22953	"P2rx2"	"MGI:2665170"	"ENSG00000187848"
"P2RX3"	5024	"P2rx3"	"MGI:1097160"	"ENSG00000109991"
"P2RX4"	5025	"P2rx4"	"MGI:1338859"	"ENSG00000135124"
"P2RX5"	5026	"P2rx5"	"MGI:2137026"	"ENSG00000083454"
"P2RX6"	9127	"P2rx6"	"MGI:1337113"	"ENSG00000099957"
"P2RX7"	5027	"P2rx7"	"MGI:1339957"	"ENSG00000089041"
"P2RY1"	5028	"P2ry1"	"MGI:105049"	"ENSG00000169860"
"P2RY10"	27334	"P2ry10"	"MGI:1926076"	"ENSG00000078589"
"P2RY12"	64805	"P2ry12"	"MGI:1918089"	"ENSG00000169313"
"P2RY13"	53829	"P2ry13"	"MGI:1921441"	"ENSG00000181631"
"P2RY14"	9934	"P2ry14"	"MGI:2155705"	"ENSG00000174944"
"P2RY2"	5029	"P2ry2"	"MGI:105107"	"ENSG00000175591"
"P2RY4"	5030	"P2ry4"	"MGI:1926594"	"ENSG00000186912"
"P2RY6"	5031	"P2ry6"	"MGI:2673874"	"ENSG00000171631"
"P3H1"	64175	"P3h1"	"MGI:1888921"	"ENSG00000117385"
"P3H2"	55214	"P3h2"	"MGI:2146663"	"ENSG00000090530"
"P3H3"	10536	"P3h3"	"MGI:1315208"	"ENSG00000110811"
"P3H4"	10609	"P3h4"	"MGI:1913430"	"ENSG00000141696"
"P3R3URF"	110117498	"P3r3urf"	"MGI:1914573"	"ENSG00000250719"
"P4HA1"	5033	"P4ha1"	"MGI:97463"	"ENSG00000122884"
"P4HA2"	8974	"P4ha2"	"MGI:894286"	"ENSG00000072682"
"P4HA3"	283208	"P4ha3"	"MGI:2444049"	"ENSG00000149380"
"P4HB"	5034	"P4hb"	"MGI:97464"	"ENSG00000185624"
"P4HTM"	54681	"P4htm"	"MGI:1921693"	"ENSG00000178467"
"PA2G4"	5036	"Pa2g4"	"MGI:894684"	"ENSG00000170515"
"PABIR1"	116224	"Pabir1"	"MGI:1915284"	"ENSG00000187866"
"PABIR2"	159090	"Pabir2"	"MGI:1926005"	"ENSG00000156504"
"PABIR3"	159091	"Pabir3"	"MGI:1921116"	"ENSG00000156500"
"PABPC1"	26986	"Pabpc1"	"MGI:1349722"	"ENSG00000070756"
"PABPC1L"	80336	"Pabpc1l"	"MGI:1922908"	"ENSG00000101104"
"PABPC1L2A"	340529	"Pabpc1l2b"	"MGI:3644774"	"ENSG00000186288"
"PABPC3"	5042	"Pabpc1"	"MGI:1349722"	"ENSG00000151846"
"PABPC4"	8761	"Pabpc4"	"MGI:2385206"	"ENSG00000090621"
"PABPC4L"	132430	"Pabpc4l"	"MGI:3643087"	"ENSG00000254535"
"PABPC5"	140886	"Pabpc5"	"MGI:2136401"	"ENSG00000174740"
"PABPN1"	8106	"Pabpn1"	"MGI:1859158"	"ENSG00000100836"
"PABPN1L"	390748	"Pabpn1l"	"MGI:2685954"	"ENSG00000205022"
"PACC1"	55248	"Pacc1"	"MGI:1914200"	"ENSG00000065600"
"PACRG"	135138	"Pacrg"	"MGI:1916560"	"ENSG00000112530"
"PACRGL"	133015	"Pacrgl"	"MGI:1914018"	"ENSG00000163138"
"PACS1"	55690	"Pacs1"	"MGI:1277113"	"ENSG00000175115"
"PACS2"	23241	"Pacs2"	"MGI:1924399"	"ENSG00000179364"
"PACSIN1"	29993	"Pacsin1"	"MGI:1345181"	"ENSG00000124507"
"PACSIN2"	11252	"Pacsin2"	"MGI:1345153"	"ENSG00000100266"
"PACSIN3"	29763	"Pacsin3"	"MGI:1891410"	"ENSG00000165912"
"PADI1"	29943	"Padi1"	"MGI:1338893"	"ENSG00000281459"
"PADI1"	29943	"Padi1"	"MGI:1338893"	"ENSG00000142623"
"PADI2"	11240	"Padi2"	"MGI:1338892"	"ENSG00000117115"
"PADI3"	51702	"Padi3"	"MGI:1338891"	"ENSG00000280549"
"PADI3"	51702	"Padi3"	"MGI:1338891"	"ENSG00000142619"
"PADI4"	23569	"Padi4"	"MGI:1338898"	"ENSG00000280908"
"PADI4"	23569	"Padi4"	"MGI:1338898"	"ENSG00000159339"
"PADI6"	353238	"Padi6"	"MGI:2655198"	"ENSG00000280949"
"PADI6"	353238	"Padi6"	"MGI:2655198"	"ENSG00000276747"
"PAF1"	54623	"Paf1"	"MGI:1923988"	"ENSG00000006712"
"PAFAH1B1"	5048	"Pafah1b1"	"MGI:109520"	"ENSG00000007168"
"PAFAH1B2"	5049	"Pafah1b2"	"MGI:108415"	"ENSG00000168092"
"PAFAH1B3"	5050	"Pafah1b3"	"MGI:108414"	"ENSG00000079462"
"PAFAH2"	5051	"Pafah2"	"MGI:2140321"	"ENSG00000158006"
"PAG1"	55824	"Pag1"	"MGI:2443160"	"ENSG00000076641"
"PAGR1"	79447	"Pagr1a"	"MGI:1914528"	"ENSG00000280789"
"PAH"	5053	"Pah"	"MGI:97473"	"ENSG00000171759"
"PAICS"	10606	"Paics"	"MGI:1914304"	"ENSG00000128050"
"PAIP1"	10605	"Paip1"	"MGI:2384993"	"ENSG00000172239"
"PAIP2"	51247	"Paip2"	"MGI:1915119"	"ENSG00000120727"
"PAIP2B"	400961	"Paip2b"	"MGI:2386865"	"ENSG00000124374"
"PAK1"	5058	"Pak1"	"MGI:1339975"	"ENSG00000149269"
"PAK1IP1"	55003	"Pak1ip1"	"MGI:1915333"	"ENSG00000285226"
"PAK1IP1"	55003	"Pak1ip1"	"MGI:1915333"	"ENSG00000111845"
"PAK2"	5062	"Pak2"	"MGI:1339984"	"ENSG00000180370"
"PAK3"	5063	"Pak3"	"MGI:1339656"	"ENSG00000077264"
"PAK4"	10298	"Pak4"	"MGI:1917834"	"ENSG00000130669"
"PAK5"	57144	"Pak5"	"MGI:1920334"	"ENSG00000101349"
"PAK6"	56924	"Pak6"	"MGI:2679420"	"ENSG00000137843"
"PALB2"	79728	"Palb2"	"MGI:3040695"	"ENSG00000083093"
"PALD1"	27143	"Pald1"	"MGI:1351623"	"ENSG00000107719"
"PALLD"	23022	"Palld"	"MGI:1919583"	"ENSG00000129116"
"PALM"	5064	"Palm"	"MGI:1261814"	"ENSG00000099864"
"PALM2AKAP2"	445815	"Pakap"	"MGI:5141924"	"ENSG00000157654"
"PALM3"	342979	"Palm3"	"MGI:1921587"	"ENSG00000288318"
"PALM3"	342979	"Palm3"	"MGI:1921587"	"ENSG00000187867"
"PALMD"	54873	"Palmd"	"MGI:2148896"	"ENSG00000099260"
"PALS1"	64398	"Pals1"	"MGI:1927339"	"ENSG00000072415"
"PALS2"	51678	"Pals2"	"MGI:1927340"	"ENSG00000105926"
"PAM"	5066	"Pam"	"MGI:97475"	"ENSG00000145730"
"PAM16"	51025	"Pam16"	"MGI:1913699"	"ENSG00000282228"
"PAM16"	51025	"Pam16"	"MGI:1913699"	"ENSG00000217930"
"PAM16"	51025	"Pam16l"	"MGI:3704359"	"ENSG00000282228"
"PAM16"	51025	"Pam16l"	"MGI:3704359"	"ENSG00000217930"
"PAMR1"	25891	"Pamr1"	"MGI:2445082"	"ENSG00000149090"
"PAN2"	9924	"Pan2"	"MGI:1918984"	"ENSG00000135473"
"PAN3"	255967	"Pan3"	"MGI:1919837"	"ENSG00000152520"
"PANK1"	53354	"Pank1"	"MGI:1922985"	"ENSG00000152782"
"PANK2"	80025	"Pank2"	"MGI:1921700"	"ENSG00000125779"
"PANK3"	79646	"Pank3"	"MGI:2387464"	"ENSG00000120137"
"PANK4"	55229	"Pank4"	"MGI:2387466"	"ENSG00000273494"
"PANK4"	55229	"Pank4"	"MGI:2387466"	"ENSG00000157881"
"PANTR1"	100506421	"Pantr1"	"MGI:1913547"	"ENSG00000233639"
"PANX1"	24145	"Panx1"	"MGI:1860055"	"ENSG00000110218"
"PANX2"	56666	"Panx2"	"MGI:1890615"	"ENSG00000073150"
"PANX3"	116337	"Panx3"	"MGI:1918881"	"ENSG00000154143"
"PAOX"	196743	"Paox"	"MGI:1916983"	"ENSG00000148832"
"PAPLN"	89932	"Papln"	"MGI:2386139"	"ENSG00000100767"
"PAPOLA"	10914	"Papola"	"MGI:109301"	"ENSG00000090060"
"PAPOLB"	56903	"Papolb"	"MGI:1932115"	"ENSG00000218823"
"PAPOLG"	64895	"Papolg"	"MGI:2442119"	"ENSG00000115421"
"PAPPA"	5069	"Pappa"	"MGI:97479"	"ENSG00000182752"
"PAPPA2"	60676	"Pappa2"	"MGI:3051647"	"ENSG00000116183"
"PAPSS1"	9061	"Papss1"	"MGI:1330587"	"ENSG00000138801"
"PAPSS2"	9060	"Papss2"	"MGI:1330223"	"ENSG00000198682"
"PAQR3"	152559	"Paqr3"	"MGI:2679683"	"ENSG00000163291"
"PAQR4"	124222	"Paqr4"	"MGI:1923748"	"ENSG00000162073"
"PAQR5"	54852	"Paqr5"	"MGI:1921340"	"ENSG00000137819"
"PAQR6"	79957	"Paqr6"	"MGI:1916207"	"ENSG00000160781"
"PAQR7"	164091	"Paqr7"	"MGI:1919154"	"ENSG00000182749"
"PAQR8"	85315	"Paqr8"	"MGI:1921479"	"ENSG00000170915"
"PAQR9"	344838	"Paqr9"	"MGI:1922802"	"ENSG00000188582"
"PARAL1"	101929371	"Paral1"	"MGI:2677839"	"ENSG00000243961"
"PARD3"	56288	"Pard3"	"MGI:2135608"	"ENSG00000148498"
"PARD3B"	117583	"Pard3b"	"MGI:1919301"	"ENSG00000116117"
"PARD6A"	50855	"Pard6a"	"MGI:1927223"	"ENSG00000102981"
"PARD6B"	84612	"Pard6b"	"MGI:2135605"	"ENSG00000124171"
"PARD6G"	84552	"Pard6g"	"MGI:2135606"	"ENSG00000178184"
"PARG"	8505	"Parg"	"MGI:1347094"	"ENSG00000227345"
"PARK7"	11315	"Park7"	"MGI:2135637"	"ENSG00000116288"
"PARL"	55486	"Parl"	"MGI:1277152"	"ENSG00000175193"
"PARM1"	25849	"Parm1"	"MGI:2443349"	"ENSG00000169116"
"PARN"	5073	"Parn"	"MGI:1921358"	"ENSG00000274829"
"PARN"	5073	"Parn"	"MGI:1921358"	"ENSG00000140694"
"PARP1"	142	"Parp1"	"MGI:1340806"	"ENSG00000143799"
"PARP10"	84875	"Parp10"	"MGI:3712326"	"ENSG00000178685"
"PARP11"	57097	"Parp11"	"MGI:2141505"	"ENSG00000111224"
"PARP12"	64761	"Parp12"	"MGI:2143990"	"ENSG00000059378"
"PARP14"	54625	"Parp14"	"MGI:1919489"	"ENSG00000173193"
"PARP16"	54956	"Parp16"	"MGI:2446133"	"ENSG00000138617"
"PARP2"	10038	"Parp2"	"MGI:1341112"	"ENSG00000129484"
"PARP3"	10039	"Parp3"	"MGI:1891258"	"ENSG00000041880"
"PARP4"	143	"Parp4"	"MGI:2685589"	"ENSG00000102699"
"PARP6"	56965	"Parp6"	"MGI:1914537"	"ENSG00000137817"
"PARP8"	79668	"Parp8"	"MGI:1098713"	"ENSG00000151883"
"PARP9"	83666	"Parp9"	"MGI:1933117"	"ENSG00000138496"
"PARPBP"	55010	"Parpbp"	"MGI:1922567"	"ENSG00000185480"
"PARS2"	25973	"Pars2"	"MGI:2386296"	"ENSG00000162396"
"PARVA"	55742	"Parva"	"MGI:1931144"	"ENSG00000197702"
"PARVB"	29780	"Parvb"	"MGI:2153063"	"ENSG00000188677"
"PARVG"	64098	"Parvg"	"MGI:2158329"	"ENSG00000138964"
"PASD1"	139135	"Gm1141"	"MGI:2685987"	"ENSG00000166049"
"PASK"	23178	"Pask"	"MGI:2155936"	"ENSG00000115687"
"PATE1"	160065	"Pate1"	"MGI:4936886"	"ENSG00000171053"
"PATE2"	399967	"Pate2"	"MGI:2685692"	"ENSG00000196844"
"PATE3"	100169851	"Pate3"	"MGI:4936999"	"ENSG00000236027"
"PATE4"	399968	"Pate4"	"MGI:1930790"	"ENSG00000237353"
"PATJ"	10207	"Patj"	"MGI:1277960"	"ENSG00000132849"
"PATL1"	219988	"Patl1"	"MGI:2147679"	"ENSG00000166889"
"PATL2"	197135	"Patl2"	"MGI:1914828"	"ENSG00000282077"
"PATL2"	197135	"Patl2"	"MGI:1914828"	"ENSG00000229474"
"PATZ1"	23598	"Patz1"	"MGI:1891832"	"ENSG00000100105"
"PAUPAR"	103157000	"Paupar"	"MGI:5543919"	"ENSG00000281880"
"PAWR"	5074	"Pawr"	"MGI:2149961"	"ENSG00000177425"
"PAX1"	5075	"Pax1"	"MGI:97485"	"ENSG00000125813"
"PAX2"	5076	"Pax2"	"MGI:97486"	"ENSG00000075891"
"PAX3"	5077	"Pax3"	"MGI:97487"	"ENSG00000135903"
"PAX4"	5078	"Pax4"	"MGI:97488"	"ENSG00000106331"
"PAX5"	5079	"Pax5"	"MGI:97489"	"ENSG00000196092"
"PAX6"	5080	"Pax6"	"MGI:97490"	"ENSG00000007372"
"PAX7"	5081	"Pax7"	"MGI:97491"	"ENSG00000009709"
"PAX8"	7849	"Pax8"	"MGI:97492"	"ENSG00000125618"
"PAX9"	5083	"Pax9"	"MGI:97493"	"ENSG00000198807"
"PAXBP1"	94104	"Paxbp1"	"MGI:1914617"	"ENSG00000263141"
"PAXBP1"	94104	"Paxbp1"	"MGI:1914617"	"ENSG00000159086"
"PAXIP1"	22976	"Paxip1"	"MGI:1890430"	"ENSG00000157212"
"PAXX"	286257	"Paxx"	"MGI:2442831"	"ENSG00000148362"
"PBDC1"	51260	"Pbdc1"	"MGI:1914933"	"ENSG00000102390"
"PBK"	55872	"Pbk"	"MGI:1289156"	"ENSG00000168078"
"PBLD"	64081	"Pbld1"	"MGI:1915621"	"ENSG00000108187"
"PBLD"	64081	"Pbld2"	"MGI:1914557"	"ENSG00000108187"
"PBRM1"	55193	"Pbrm1"	"MGI:1923998"	"ENSG00000163939"
"PBX1"	5087	"Pbx1"	"MGI:97495"	"ENSG00000185630"
"PBX2"	5089	"Pbx2"	"MGI:1341793"	"ENSG00000236353"
"PBX2"	5089	"Pbx2"	"MGI:1341793"	"ENSG00000225987"
"PBX2"	5089	"Pbx2"	"MGI:1341793"	"ENSG00000224952"
"PBX2"	5089	"Pbx2"	"MGI:1341793"	"ENSG00000232005"
"PBX2"	5089	"Pbx2"	"MGI:1341793"	"ENSG00000206315"
"PBX2"	5089	"Pbx2"	"MGI:1341793"	"ENSG00000237344"
"PBX2"	5089	"Pbx2"	"MGI:1341793"	"ENSG00000204304"
"PBX3"	5090	"Pbx3"	"MGI:97496"	"ENSG00000167081"
"PBX4"	80714	"Pbx4"	"MGI:1931321"	"ENSG00000105717"
"PBXIP1"	57326	"Pbxip1"	"MGI:2441670"	"ENSG00000163346"
"PC"	5091	"Pcx"	"MGI:97520"	"ENSG00000173599"
"PCARE"	388939	"Pcare"	"MGI:2385061"	"ENSG00000179270"
"PCBD1"	5092	"Pcbd1"	"MGI:94873"	"ENSG00000166228"
"PCBD2"	84105	"Pcbd2"	"MGI:1919812"	"ENSG00000132570"
"PCBP1"	5093	"Pcbp1"	"MGI:1345635"	"ENSG00000169564"
"PCBP2"	5094	"Pcbp2"	"MGI:108202"	"ENSG00000197111"
"PCBP3"	54039	"Pcbp3"	"MGI:1890470"	"ENSG00000183570"
"PCBP4"	57060	"Pcbp4"	"MGI:1890471"	"ENSG00000090097"
"PCCA"	5095	"Pcca"	"MGI:97499"	"ENSG00000175198"
"PCCB"	5096	"Pccb"	"MGI:1914154"	"ENSG00000114054"
"PCDH1"	5097	"Pcdh1"	"MGI:104692"	"ENSG00000156453"
"PCDH10"	57575	"Pcdh10"	"MGI:1338042"	"ENSG00000138650"
"PCDH11X"	27328	"Pcdh11x"	"MGI:2442849"	"ENSG00000102290"
"PCDH11Y"	83259	"Pcdh11x"	"MGI:2442849"	"ENSG00000099715"
"PCDH12"	51294	"Pcdh12"	"MGI:1855700"	"ENSG00000113555"
"PCDH15"	65217	"Pcdh15"	"MGI:1891428"	"ENSG00000150275"
"PCDH17"	27253	"Pcdh17"	"MGI:2684924"	"ENSG00000118946"
"PCDH18"	54510	"Pcdh18"	"MGI:1920423"	"ENSG00000189184"
"PCDH19"	57526	"Pcdh19"	"MGI:2685563"	"ENSG00000165194"
"PCDH20"	64881	"Pcdh20"	"MGI:2443376"	"ENSG00000280165"
"PCDH7"	5099	"Pcdh7"	"MGI:1860487"	"ENSG00000169851"
"PCDH8"	5100	"Pcdh8"	"MGI:1306800"	"ENSG00000136099"
"PCDH9"	5101	"Pcdh9"	"MGI:1306801"	"ENSG00000184226"
"PCDHA1"	56147	"Pcdha1"	"MGI:2150982"	"ENSG00000204970"
"PCDHA10"	56139	"Pcdha9"	"MGI:2447322"	"ENSG00000250120"
"PCDHA11"	56138	"Pcdha11"	"MGI:1298372"	"ENSG00000249158"
"PCDHA12"	56137	"Pcdha10"	"MGI:1298408"	"ENSG00000251664"
"PCDHA13"	56136	"Pcdha12"	"MGI:1298370"	"ENSG00000239389"
"PCDHA2"	56146	"Pcdha2"	"MGI:2681880"	"ENSG00000204969"
"PCDHA3"	56145	"Pcdha3"	"MGI:2447313"	"ENSG00000255408"
"PCDHA4"	56144	"Gm37013"	"MGI:5610241"	"ENSG00000204967"
"PCDHA4"	56144	"Pcdha4"	"MGI:1298406"	"ENSG00000204967"
"PCDHA5"	56143	"Pcdha5"	"MGI:1298371"	"ENSG00000204965"
"PCDHA6"	56142	"Pcdha6"	"MGI:1298367"	"ENSG00000081842"
"PCDHA7"	56141	"Pcdha7"	"MGI:1298369"	"ENSG00000204963"
"PCDHA8"	56140	"Pcdha6"	"MGI:1298367"	"ENSG00000204962"
"PCDHA9"	9752	"Pcdha8"	"MGI:2681879"	"ENSG00000204961"
"PCDHAC1"	56135	"Pcdhac1"	"MGI:1891442"	"ENSG00000248383"
"PCDHAC2"	56134	"Pcdhac2"	"MGI:1891443"	"ENSG00000243232"
"PCDHB1"	29930	"Pcdhb1"	"MGI:2136730"	"ENSG00000171815"
"PCDHB10"	56126	"Pcdhb18"	"MGI:2136756"	"ENSG00000120324"
